epoch,train_loss,val_loss,val_iou,val_dice,val_precision,val_recall
1,0.421835626586957,0.34804304832952065,0.632214842867433,0.7606154634502896,0.7611304648874099,0.7954769040801023
2,0.37588949658847204,0.3331180001037163,0.6533581231900475,0.7770839540778022,0.7485694360347432,0.8337349262023181
